trade_date,contract,close,source
2025-10-31,ZQZ27,96.8400,yahoo
2025-11-03,ZQF27,96.9350,yahoo
2025-11-03,ZQF28,96.8350,yahoo
2025-11-03,ZQG27,96.9500,yahoo
2025-11-03,ZQG28,96.8200,yahoo
2025-11-03,ZQH27,96.9550,yahoo
2025-11-03,ZQJ27,96.9500,yahoo
2025-11-03,ZQK27,96.9400,yahoo
2025-11-03,ZQM27,96.9200,yahoo
2025-11-03,ZQN27,96.9300,yahoo
2025-11-03,ZQQ27,96.8950,yahoo
2025-11-03,ZQU26,96.7900,yahoo
2025-11-03,ZQU27,96.8950,yahoo
2025-11-03,ZQV26,96.8450,yahoo
2025-11-03,ZQV27,96.8900,yahoo
2025-11-03,ZQX26,96.8900,yahoo
2025-11-03,ZQX27,96.8700,yahoo
2025-11-03,ZQZ26,96.9200,yahoo
2025-11-03,ZQZ27,96.8500,yahoo
2025-11-04,ZQF27,96.9500,yahoo
2025-11-04,ZQF28,96.8550,yahoo
2025-11-04,ZQG27,96.9650,yahoo
2025-11-04,ZQG28,96.8400,yahoo
2025-11-04,ZQH27,96.9700,yahoo
2025-11-04,ZQJ27,96.9700,yahoo
2025-11-04,ZQK27,96.9600,yahoo
2025-11-04,ZQM27,96.9400,yahoo
2025-11-04,ZQN27,96.9500,yahoo
2025-11-04,ZQQ27,96.9150,yahoo
2025-11-04,ZQU26,96.8050,yahoo
2025-11-04,ZQU27,96.9150,yahoo
2025-11-04,ZQV26,96.8600,yahoo
2025-11-04,ZQV27,96.9100,yahoo
2025-11-04,ZQX26,96.9050,yahoo
2025-11-04,ZQX27,96.8900,yahoo
2025-11-04,ZQZ26,96.9350,yahoo
2025-11-04,ZQZ27,96.8700,yahoo
2025-11-05,ZQF27,96.8900,yahoo
2025-11-05,ZQF28,96.7950,yahoo
2025-11-05,ZQG27,96.9050,yahoo
2025-11-05,ZQG28,96.7800,yahoo
2025-11-05,ZQH27,96.9100,yahoo
2025-11-05,ZQJ27,96.9100,yahoo
2025-11-05,ZQK27,96.9000,yahoo
2025-11-05,ZQM27,96.8800,yahoo
2025-11-05,ZQN27,96.8900,yahoo
2025-11-05,ZQQ27,96.8550,yahoo
2025-11-05,ZQU26,96.7500,yahoo
2025-11-05,ZQU27,96.8550,yahoo
2025-11-05,ZQV26,96.8050,yahoo
2025-11-05,ZQV27,96.8500,yahoo
2025-11-05,ZQX26,96.8450,yahoo
2025-11-05,ZQX27,96.8300,yahoo
2025-11-05,ZQZ26,96.8750,yahoo
2025-11-05,ZQZ27,96.8100,yahoo
2025-11-06,ZQF27,96.9600,yahoo
2025-11-06,ZQF28,96.8650,yahoo
2025-11-06,ZQG27,96.9750,yahoo
2025-11-06,ZQG28,96.8500,yahoo
2025-11-06,ZQH27,96.9800,yahoo
2025-11-06,ZQJ27,96.9800,yahoo
2025-11-06,ZQK27,96.9700,yahoo
2025-11-06,ZQM27,96.9500,yahoo
2025-11-06,ZQN27,96.9600,yahoo
2025-11-06,ZQQ27,96.9250,yahoo
2025-11-06,ZQU26,96.8200,yahoo
2025-11-06,ZQU27,96.9250,yahoo
2025-11-06,ZQV26,96.8750,yahoo
2025-11-06,ZQV27,96.9200,yahoo
2025-11-06,ZQX26,96.9150,yahoo
2025-11-06,ZQX27,96.9000,yahoo
2025-11-06,ZQZ26,96.9450,yahoo
2025-11-06,ZQZ27,96.8800,yahoo
2025-11-07,ZQF27,96.9700,yahoo
2025-11-07,ZQF28,96.8750,yahoo
2025-11-07,ZQG27,96.9850,yahoo
2025-11-07,ZQG28,96.8600,yahoo
2025-11-07,ZQH27,96.9900,yahoo
2025-11-07,ZQJ27,96.9900,yahoo
2025-11-07,ZQK27,96.9800,yahoo
2025-11-07,ZQM27,96.9600,yahoo
2025-11-07,ZQN27,96.9700,yahoo
2025-11-07,ZQQ27,96.9350,yahoo
2025-11-07,ZQU26,96.8300,yahoo
2025-11-07,ZQU27,96.9350,yahoo
2025-11-07,ZQV26,96.8850,yahoo
2025-11-07,ZQV27,96.9300,yahoo
2025-11-07,ZQX26,96.9250,yahoo
2025-11-07,ZQX27,96.9100,yahoo
2025-11-07,ZQZ26,96.9550,yahoo
2025-11-07,ZQZ27,96.8900,yahoo
2025-11-10,ZQF27,96.9350,yahoo
2025-11-10,ZQF28,96.8500,yahoo
2025-11-10,ZQG27,96.9500,yahoo
2025-11-10,ZQG28,96.8350,yahoo
2025-11-10,ZQH27,96.9550,yahoo
2025-11-10,ZQJ27,96.9650,yahoo
2025-11-10,ZQK27,96.9550,yahoo
2025-11-10,ZQM27,96.9350,yahoo
2025-11-10,ZQN27,96.9450,yahoo
2025-11-10,ZQQ27,96.9100,yahoo
2025-11-10,ZQU26,96.7950,yahoo
2025-11-10,ZQU27,96.9100,yahoo
2025-11-10,ZQV26,96.8500,yahoo
2025-11-10,ZQV27,96.9050,yahoo
2025-11-10,ZQX26,96.8900,yahoo
2025-11-10,ZQX27,96.8850,yahoo
2025-11-10,ZQZ26,96.9200,yahoo
2025-11-10,ZQZ27,96.8650,yahoo
2025-11-11,ZQF27,96.9800,yahoo
2025-11-11,ZQF28,96.8900,yahoo
2025-11-11,ZQG27,96.9950,yahoo
2025-11-11,ZQG28,96.8750,yahoo
2025-11-11,ZQH27,96.9950,yahoo
2025-11-11,ZQJ27,97.0050,yahoo
2025-11-11,ZQK27,96.9950,yahoo
2025-11-11,ZQM27,96.9750,yahoo
2025-11-11,ZQN27,96.9850,yahoo
2025-11-11,ZQQ27,96.9500,yahoo
2025-11-11,ZQU26,96.8400,yahoo
2025-11-11,ZQU27,96.9500,yahoo
2025-11-11,ZQV26,96.8950,yahoo
2025-11-11,ZQV27,96.9450,yahoo
2025-11-11,ZQX26,96.9350,yahoo
2025-11-11,ZQX27,96.9250,yahoo
2025-11-11,ZQZ26,96.9650,yahoo
2025-11-11,ZQZ27,96.9050,yahoo
2025-11-12,ZQF27,96.9650,yahoo
2025-11-12,ZQF28,96.8750,yahoo
2025-11-12,ZQG27,96.9800,yahoo
2025-11-12,ZQG28,96.8600,yahoo
2025-11-12,ZQH27,96.9800,yahoo
2025-11-12,ZQJ27,96.9900,yahoo
2025-11-12,ZQK27,96.9800,yahoo
2025-11-12,ZQM27,96.9600,yahoo
2025-11-12,ZQN27,96.9700,yahoo
2025-11-12,ZQQ27,96.9350,yahoo
2025-11-12,ZQU26,96.8250,yahoo
2025-11-12,ZQU27,96.9350,yahoo
2025-11-12,ZQV26,96.8800,yahoo
2025-11-12,ZQV27,96.9300,yahoo
2025-11-12,ZQX26,96.9200,yahoo
2025-11-12,ZQX27,96.9100,yahoo
2025-11-12,ZQZ26,96.9500,yahoo
2025-11-12,ZQZ27,96.8900,yahoo
2025-11-13,ZQF27,96.9350,yahoo
2025-11-13,ZQF28,96.8500,yahoo
2025-11-13,ZQG27,96.9500,yahoo
2025-11-13,ZQG28,96.8350,yahoo
2025-11-13,ZQH27,96.9550,yahoo
2025-11-13,ZQJ27,96.9650,yahoo
2025-11-13,ZQK27,96.9550,yahoo
2025-11-13,ZQM27,96.9350,yahoo
2025-11-13,ZQN27,96.9450,yahoo
2025-11-13,ZQQ27,96.9100,yahoo
2025-11-13,ZQU26,96.7950,yahoo
2025-11-13,ZQU27,96.9100,yahoo
2025-11-13,ZQV26,96.8500,yahoo
2025-11-13,ZQV27,96.9050,yahoo
2025-11-13,ZQX26,96.8900,yahoo
2025-11-13,ZQX27,96.8850,yahoo
2025-11-13,ZQZ26,96.9200,yahoo
2025-11-13,ZQZ27,96.8650,yahoo
2025-11-14,ZQF27,96.9200,yahoo
2025-11-14,ZQF28,96.8350,yahoo
2025-11-14,ZQG27,96.9350,yahoo
2025-11-14,ZQG28,96.8200,yahoo
2025-11-14,ZQH27,96.9400,yahoo
2025-11-14,ZQJ27,96.9500,yahoo
2025-11-14,ZQK27,96.9400,yahoo
2025-11-14,ZQM27,96.9200,yahoo
2025-11-14,ZQN27,96.9300,yahoo
2025-11-14,ZQQ27,96.8950,yahoo
2025-11-14,ZQU26,96.7750,yahoo
2025-11-14,ZQU27,96.8950,yahoo
2025-11-14,ZQV26,96.8300,yahoo
2025-11-14,ZQV27,96.8900,yahoo
2025-11-14,ZQX26,96.8700,yahoo
2025-11-14,ZQX27,96.8700,yahoo
2025-11-14,ZQZ26,96.9000,yahoo
2025-11-14,ZQZ27,96.8500,yahoo
2025-11-17,ZQF27,96.9300,yahoo
2025-11-17,ZQF28,96.8450,yahoo
2025-11-17,ZQG27,96.9450,yahoo
2025-11-17,ZQG28,96.8300,yahoo
2025-11-17,ZQH27,96.9500,yahoo
2025-11-17,ZQJ27,96.9600,yahoo
2025-11-17,ZQK27,96.9500,yahoo
2025-11-17,ZQM27,96.9300,yahoo
2025-11-17,ZQN27,96.9400,yahoo
2025-11-17,ZQQ27,96.9050,yahoo
2025-11-17,ZQU26,96.7750,yahoo
2025-11-17,ZQU27,96.9050,yahoo
2025-11-17,ZQV26,96.8350,yahoo
2025-11-17,ZQV27,96.9000,yahoo
2025-11-17,ZQX26,96.8750,yahoo
2025-11-17,ZQX27,96.8800,yahoo
2025-11-17,ZQZ26,96.9100,yahoo
2025-11-17,ZQZ27,96.8600,yahoo
2025-11-18,ZQF27,96.9650,yahoo
2025-11-18,ZQF28,96.8800,yahoo
2025-11-18,ZQG27,96.9800,yahoo
2025-11-18,ZQG28,96.8650,yahoo
2025-11-18,ZQH27,96.9850,yahoo
2025-11-18,ZQJ27,96.9950,yahoo
2025-11-18,ZQK27,96.9850,yahoo
2025-11-18,ZQM27,96.9650,yahoo
2025-11-18,ZQN27,96.9750,yahoo
2025-11-18,ZQQ27,96.9400,yahoo
2025-11-18,ZQU26,96.8100,yahoo
2025-11-18,ZQU27,96.9400,yahoo
2025-11-18,ZQV26,96.8700,yahoo
2025-11-18,ZQV27,96.9350,yahoo
2025-11-18,ZQX26,96.9100,yahoo
2025-11-18,ZQX27,96.9150,yahoo
2025-11-18,ZQZ26,96.9450,yahoo
2025-11-18,ZQZ27,96.8950,yahoo
2025-11-19,ZQF27,96.9500,yahoo
2025-11-19,ZQF28,96.8650,yahoo
2025-11-19,ZQG27,96.9650,yahoo
2025-11-19,ZQG28,96.8500,yahoo
2025-11-19,ZQH27,96.9700,yahoo
2025-11-19,ZQJ27,96.9800,yahoo
2025-11-19,ZQK27,96.9700,yahoo
2025-11-19,ZQM27,96.9500,yahoo
2025-11-19,ZQN27,96.9600,yahoo
2025-11-19,ZQQ27,96.9250,yahoo
2025-11-19,ZQU26,96.7900,yahoo
2025-11-19,ZQU27,96.9250,yahoo
2025-11-19,ZQV26,96.8500,yahoo
2025-11-19,ZQV27,96.9200,yahoo
2025-11-19,ZQX26,96.8950,yahoo
2025-11-19,ZQX27,96.9000,yahoo
2025-11-19,ZQZ26,96.9300,yahoo
2025-11-19,ZQZ27,96.8800,yahoo
2025-11-20,ZQF27,97.0100,yahoo
2025-11-20,ZQF28,96.9250,yahoo
2025-11-20,ZQG27,97.0250,yahoo
2025-11-20,ZQG28,96.9100,yahoo
2025-11-20,ZQH27,97.0300,yahoo
2025-11-20,ZQJ27,97.0400,yahoo
2025-11-20,ZQK27,97.0300,yahoo
2025-11-20,ZQM27,97.0100,yahoo
2025-11-20,ZQN27,97.0200,yahoo
2025-11-20,ZQQ27,96.9850,yahoo
2025-11-20,ZQU26,96.8400,yahoo
2025-11-20,ZQU27,96.9850,yahoo
2025-11-20,ZQV26,96.9000,yahoo
2025-11-20,ZQV27,96.9800,yahoo
2025-11-20,ZQX26,96.9500,yahoo
2025-11-20,ZQX27,96.9600,yahoo
2025-11-20,ZQZ26,96.9900,yahoo
2025-11-20,ZQZ27,96.9400,yahoo
2025-11-21,ZQF27,97.0450,yahoo
2025-11-21,ZQF28,96.9600,yahoo
2025-11-21,ZQG27,97.0600,yahoo
2025-11-21,ZQG28,96.9450,yahoo
2025-11-21,ZQH27,97.0650,yahoo
2025-11-21,ZQJ27,97.0750,yahoo
2025-11-21,ZQK27,97.0650,yahoo
2025-11-21,ZQM27,97.0450,yahoo
2025-11-21,ZQN27,97.0550,yahoo
2025-11-21,ZQQ27,97.0200,yahoo
2025-11-21,ZQU26,96.8700,yahoo
2025-11-21,ZQU27,97.0200,yahoo
2025-11-21,ZQV26,96.9300,yahoo
2025-11-21,ZQV27,97.0150,yahoo
2025-11-21,ZQX26,96.9850,yahoo
2025-11-21,ZQX27,96.9950,yahoo
2025-11-21,ZQZ26,97.0250,yahoo
2025-11-21,ZQZ27,96.9750,yahoo
2025-11-24,ZQF27,97.0450,yahoo
2025-11-24,ZQF28,96.9400,yahoo
2025-11-24,ZQG27,97.0600,yahoo
2025-11-24,ZQG28,96.9250,yahoo
2025-11-24,ZQH27,97.0650,yahoo
2025-11-24,ZQJ27,97.0800,yahoo
2025-11-24,ZQK27,97.0700,yahoo
2025-11-24,ZQM27,97.0500,yahoo
2025-11-24,ZQN27,97.0300,yahoo
2025-11-24,ZQQ27,97.0000,yahoo
2025-11-24,ZQU26,96.8700,yahoo
2025-11-24,ZQU27,97.0000,yahoo
2025-11-24,ZQV26,96.9350,yahoo
2025-11-24,ZQV27,96.9950,yahoo
2025-11-24,ZQX26,96.9850,yahoo
2025-11-24,ZQX27,96.9750,yahoo
2025-11-24,ZQZ26,97.0250,yahoo
2025-11-24,ZQZ27,96.9550,yahoo
2025-11-25,ZQF27,97.0650,yahoo
2025-11-25,ZQF28,96.9600,yahoo
2025-11-25,ZQG27,97.0800,yahoo
2025-11-25,ZQG28,96.9450,yahoo
2025-11-25,ZQH27,97.0850,yahoo
2025-11-25,ZQJ27,97.1000,yahoo
2025-11-25,ZQK27,97.0900,yahoo
2025-11-25,ZQM27,97.0700,yahoo
2025-11-25,ZQN27,97.0500,yahoo
2025-11-25,ZQQ27,97.0200,yahoo
2025-11-25,ZQU26,96.8850,yahoo
2025-11-25,ZQU27,97.0200,yahoo
2025-11-25,ZQV26,96.9500,yahoo
2025-11-25,ZQV27,97.0150,yahoo
2025-11-25,ZQX26,97.0050,yahoo
2025-11-25,ZQX27,96.9950,yahoo
2025-11-25,ZQZ26,97.0450,yahoo
2025-11-25,ZQZ27,96.9750,yahoo
2025-11-26,ZQF27,97.0400,yahoo
2025-11-26,ZQF28,96.9400,yahoo
2025-11-26,ZQG27,97.0550,yahoo
2025-11-26,ZQG28,96.9250,yahoo
2025-11-26,ZQH27,97.0600,yahoo
2025-11-26,ZQJ27,97.0800,yahoo
2025-11-26,ZQK27,97.0700,yahoo
2025-11-26,ZQM27,97.0500,yahoo
2025-11-26,ZQN27,97.0300,yahoo
2025-11-26,ZQQ27,97.0000,yahoo
2025-11-26,ZQU26,96.8600,yahoo
2025-11-26,ZQU27,97.0000,yahoo
2025-11-26,ZQV26,96.9250,yahoo
2025-11-26,ZQV27,96.9950,yahoo
2025-11-26,ZQX26,96.9800,yahoo
2025-11-26,ZQX27,96.9750,yahoo
2025-11-26,ZQZ26,97.0200,yahoo
2025-11-26,ZQZ27,96.9550,yahoo
2025-11-28,ZQF27,97.0200,yahoo
2025-11-28,ZQF28,96.9500,yahoo
2025-11-28,ZQG27,97.0350,yahoo
2025-11-28,ZQG28,96.9350,yahoo
2025-11-28,ZQH27,97.0400,yahoo
2025-11-28,ZQJ27,97.0600,yahoo
2025-11-28,ZQK27,97.0500,yahoo
2025-11-28,ZQM27,97.0300,yahoo
2025-11-28,ZQN27,97.0100,yahoo
2025-11-28,ZQQ27,97.0100,yahoo
2025-11-28,ZQU26,96.8450,yahoo
2025-11-28,ZQU27,97.0100,yahoo
2025-11-28,ZQV26,96.9100,yahoo
2025-11-28,ZQV27,97.0050,yahoo
2025-11-28,ZQX26,96.9600,yahoo
2025-11-28,ZQX27,96.9850,yahoo
2025-11-28,ZQZ26,97.0000,yahoo
2025-11-28,ZQZ27,96.9650,yahoo
2025-12-01,ZQF27,96.9750,yahoo
2025-12-01,ZQF28,96.9050,yahoo
2025-12-01,ZQG27,96.9900,yahoo
2025-12-01,ZQG28,96.8900,yahoo
2025-12-01,ZQH27,96.9950,yahoo
2025-12-01,ZQJ27,97.0150,yahoo
2025-12-01,ZQK27,97.0050,yahoo
2025-12-01,ZQM27,96.9850,yahoo
2025-12-01,ZQN27,96.9650,yahoo
2025-12-01,ZQQ27,96.9650,yahoo
2025-12-01,ZQU26,96.8100,yahoo
2025-12-01,ZQU27,96.9650,yahoo
2025-12-01,ZQV26,96.8700,yahoo
2025-12-01,ZQV27,96.9600,yahoo
2025-12-01,ZQX26,96.9150,yahoo
2025-12-01,ZQX27,96.9400,yahoo
2025-12-01,ZQZ26,96.9550,yahoo
2025-12-01,ZQZ27,96.9200,yahoo
2025-12-02,ZQF27,96.9950,yahoo
2025-12-02,ZQF28,96.9200,yahoo
2025-12-02,ZQG27,97.0100,yahoo
2025-12-02,ZQG28,96.9050,yahoo
2025-12-02,ZQH27,97.0150,yahoo
2025-12-02,ZQJ27,97.0300,yahoo
2025-12-02,ZQK27,97.0200,yahoo
2025-12-02,ZQM27,97.0000,yahoo
2025-12-02,ZQN27,96.9800,yahoo
2025-12-02,ZQQ27,96.9800,yahoo
2025-12-02,ZQU26,96.8350,yahoo
2025-12-02,ZQU27,96.9800,yahoo
2025-12-02,ZQV26,96.8950,yahoo
2025-12-02,ZQV27,96.9750,yahoo
2025-12-02,ZQX26,96.9400,yahoo
2025-12-02,ZQX27,96.9550,yahoo
2025-12-02,ZQZ26,96.9800,yahoo
2025-12-02,ZQZ27,96.9350,yahoo
2025-12-03,ZQF27,97.0200,yahoo
2025-12-03,ZQF28,96.9450,yahoo
2025-12-03,ZQG27,97.0350,yahoo
2025-12-03,ZQG28,96.9300,yahoo
2025-12-03,ZQH27,97.0400,yahoo
2025-12-03,ZQJ27,97.0550,yahoo
2025-12-03,ZQK27,97.0450,yahoo
2025-12-03,ZQM27,97.0250,yahoo
2025-12-03,ZQN27,97.0050,yahoo
2025-12-03,ZQQ27,97.0050,yahoo
2025-12-03,ZQU26,96.8650,yahoo
2025-12-03,ZQU27,97.0050,yahoo
2025-12-03,ZQV26,96.9200,yahoo
2025-12-03,ZQV27,97.0000,yahoo
2025-12-03,ZQX26,96.9650,yahoo
2025-12-03,ZQX27,96.9800,yahoo
2025-12-03,ZQZ26,97.0050,yahoo
2025-12-03,ZQZ27,96.9600,yahoo
2025-12-04,ZQF27,96.9600,yahoo
2025-12-04,ZQF28,96.9300,yahoo
2025-12-04,ZQG27,96.9750,yahoo
2025-12-04,ZQG28,96.9150,yahoo
2025-12-04,ZQH27,96.9800,yahoo
2025-12-04,ZQJ27,96.9950,yahoo
2025-12-04,ZQK27,96.9900,yahoo
2025-12-04,ZQM27,97.0000,yahoo
2025-12-04,ZQN27,96.9900,yahoo
2025-12-04,ZQQ27,96.9900,yahoo
2025-12-04,ZQU26,96.8150,yahoo
2025-12-04,ZQU27,96.9900,yahoo
2025-12-04,ZQV26,96.8700,yahoo
2025-12-04,ZQV27,96.9850,yahoo
2025-12-04,ZQX26,96.9100,yahoo
2025-12-04,ZQX27,96.9650,yahoo
2025-12-04,ZQZ26,96.9450,yahoo
2025-12-04,ZQZ27,96.9450,yahoo
2025-12-05,ZQF27,96.9250,yahoo
2025-12-05,ZQF28,96.8850,yahoo
2025-12-05,ZQG27,96.9350,yahoo
2025-12-05,ZQG28,96.8700,yahoo
2025-12-05,ZQH27,96.9400,yahoo
2025-12-05,ZQJ27,96.9550,yahoo
2025-12-05,ZQK27,96.9450,yahoo
2025-12-05,ZQM27,96.9550,yahoo
2025-12-05,ZQN27,96.9450,yahoo
2025-12-05,ZQQ27,96.9450,yahoo
2025-12-05,ZQU26,96.7850,yahoo
2025-12-05,ZQU27,96.9450,yahoo
2025-12-05,ZQV26,96.8350,yahoo
2025-12-05,ZQV27,96.9400,yahoo
2025-12-05,ZQX26,96.8750,yahoo
2025-12-05,ZQX27,96.9200,yahoo
2025-12-05,ZQZ26,96.9100,yahoo
2025-12-05,ZQZ27,96.9000,yahoo
2025-12-08,ZQF27,96.8900,yahoo
2025-12-08,ZQF28,96.8450,yahoo
2025-12-08,ZQG27,96.8950,yahoo
2025-12-08,ZQG28,96.8300,yahoo
2025-12-08,ZQH27,96.9000,yahoo
2025-12-08,ZQJ27,96.9150,yahoo
2025-12-08,ZQK27,96.9050,yahoo
2025-12-08,ZQM27,96.9150,yahoo
2025-12-08,ZQN27,96.9050,yahoo
2025-12-08,ZQQ27,96.9050,yahoo
2025-12-08,ZQU26,96.7650,yahoo
2025-12-08,ZQU27,96.9050,yahoo
2025-12-08,ZQV26,96.8100,yahoo
2025-12-08,ZQV27,96.9000,yahoo
2025-12-08,ZQX26,96.8450,yahoo
2025-12-08,ZQX27,96.8800,yahoo
2025-12-08,ZQZ26,96.8750,yahoo
2025-12-08,ZQZ27,96.8600,yahoo
2025-12-09,ZQF27,96.8500,yahoo
2025-12-09,ZQF28,96.7950,yahoo
2025-12-09,ZQG27,96.8550,yahoo
2025-12-09,ZQG28,96.7800,yahoo
2025-12-09,ZQH27,96.8600,yahoo
2025-12-09,ZQJ27,96.8650,yahoo
2025-12-09,ZQK27,96.8550,yahoo
2025-12-09,ZQM27,96.8650,yahoo
2025-12-09,ZQN27,96.8550,yahoo
2025-12-09,ZQQ27,96.8550,yahoo
2025-12-09,ZQU26,96.7300,yahoo
2025-12-09,ZQU27,96.8550,yahoo
2025-12-09,ZQV26,96.7750,yahoo
2025-12-09,ZQV27,96.8500,yahoo
2025-12-09,ZQX26,96.8100,yahoo
2025-12-09,ZQX27,96.8300,yahoo
2025-12-09,ZQZ26,96.8400,yahoo
2025-12-09,ZQZ27,96.8100,yahoo
2025-12-10,ZQF27,96.8850,yahoo
2025-12-10,ZQF28,96.8100,yahoo
2025-12-10,ZQG27,96.8800,yahoo
2025-12-10,ZQG28,96.7950,yahoo
2025-12-10,ZQH27,96.8800,yahoo
2025-12-10,ZQJ27,96.8850,yahoo
2025-12-10,ZQK27,96.8750,yahoo
2025-12-10,ZQM27,96.8850,yahoo
2025-12-10,ZQN27,96.8750,yahoo
2025-12-10,ZQQ27,96.8700,yahoo
2025-12-10,ZQU26,96.7700,yahoo
2025-12-10,ZQU27,96.8700,yahoo
2025-12-10,ZQV26,96.8150,yahoo
2025-12-10,ZQV27,96.8650,yahoo
2025-12-10,ZQX26,96.8450,yahoo
2025-12-10,ZQX27,96.8450,yahoo
2025-12-10,ZQZ26,96.8750,yahoo
2025-12-10,ZQZ27,96.8250,yahoo
2025-12-11,ZQF27,96.9100,yahoo
2025-12-11,ZQF28,96.8400,yahoo
2025-12-11,ZQG27,96.9050,yahoo
2025-12-11,ZQG28,96.8250,yahoo
2025-12-11,ZQH27,96.9100,yahoo
2025-12-11,ZQJ27,96.9150,yahoo
2025-12-11,ZQK27,96.9050,yahoo
2025-12-11,ZQM27,96.9150,yahoo
2025-12-11,ZQN27,96.9050,yahoo
2025-12-11,ZQQ27,96.9000,yahoo
2025-12-11,ZQU26,96.7900,yahoo
2025-12-11,ZQU27,96.9000,yahoo
2025-12-11,ZQV26,96.8400,yahoo
2025-12-11,ZQV27,96.8950,yahoo
2025-12-11,ZQX26,96.8700,yahoo
2025-12-11,ZQX27,96.8750,yahoo
2025-12-11,ZQZ26,96.9000,yahoo
2025-12-11,ZQZ27,96.8550,yahoo
2025-12-12,ZQF27,96.9050,yahoo
2025-12-12,ZQF28,96.8300,yahoo
2025-12-12,ZQG27,96.9000,yahoo
2025-12-12,ZQG28,96.8150,yahoo
2025-12-12,ZQH27,96.9050,yahoo
2025-12-12,ZQJ27,96.9050,yahoo
2025-12-12,ZQK27,96.8950,yahoo
2025-12-12,ZQM27,96.9050,yahoo
2025-12-12,ZQN27,96.8950,yahoo
2025-12-12,ZQQ27,96.8900,yahoo
2025-12-12,ZQU26,96.7950,yahoo
2025-12-12,ZQU27,96.8900,yahoo
2025-12-12,ZQV26,96.8400,yahoo
2025-12-12,ZQV27,96.8850,yahoo
2025-12-12,ZQX26,96.8700,yahoo
2025-12-12,ZQX27,96.8650,yahoo
2025-12-12,ZQZ26,96.8950,yahoo
2025-12-12,ZQZ27,96.8450,yahoo
2025-12-15,ZQF27,96.9300,yahoo
2025-12-15,ZQF28,96.8550,yahoo
2025-12-15,ZQG27,96.9250,yahoo
2025-12-15,ZQG28,96.8400,yahoo
2025-12-15,ZQH27,96.9300,yahoo
2025-12-15,ZQJ27,96.9300,yahoo
2025-12-15,ZQK27,96.9200,yahoo
2025-12-15,ZQM27,96.9300,yahoo
2025-12-15,ZQN27,96.9200,yahoo
2025-12-15,ZQQ27,96.9150,yahoo
2025-12-15,ZQU26,96.8150,yahoo
2025-12-15,ZQU27,96.9150,yahoo
2025-12-15,ZQV26,96.8650,yahoo
2025-12-15,ZQV27,96.9100,yahoo
2025-12-15,ZQX26,96.8950,yahoo
2025-12-15,ZQX27,96.8900,yahoo
2025-12-15,ZQZ26,96.9200,yahoo
2025-12-15,ZQZ27,96.8700,yahoo
2025-12-16,ZQF27,96.9550,yahoo
2025-12-16,ZQF28,96.8850,yahoo
2025-12-16,ZQG27,96.9500,yahoo
2025-12-16,ZQG28,96.8700,yahoo
2025-12-16,ZQH27,96.9550,yahoo
2025-12-16,ZQJ27,96.9600,yahoo
2025-12-16,ZQK27,96.9500,yahoo
2025-12-16,ZQM27,96.9600,yahoo
2025-12-16,ZQN27,96.9500,yahoo
2025-12-16,ZQQ27,96.9450,yahoo
2025-12-16,ZQU26,96.8300,yahoo
2025-12-16,ZQU27,96.9450,yahoo
2025-12-16,ZQV26,96.8800,yahoo
2025-12-16,ZQV27,96.9400,yahoo
2025-12-16,ZQX26,96.9150,yahoo
2025-12-16,ZQX27,96.9200,yahoo
2025-12-16,ZQZ26,96.9450,yahoo
2025-12-16,ZQZ27,96.9000,yahoo
2025-12-17,ZQF27,96.9550,yahoo
2025-12-17,ZQF28,96.8850,yahoo
2025-12-17,ZQG27,96.9500,yahoo
2025-12-17,ZQG28,96.8700,yahoo
2025-12-17,ZQH27,96.9550,yahoo
2025-12-17,ZQJ27,96.9600,yahoo
2025-12-17,ZQK27,96.9500,yahoo
2025-12-17,ZQM27,96.9600,yahoo
2025-12-17,ZQN27,96.9500,yahoo
2025-12-17,ZQQ27,96.9450,yahoo
2025-12-17,ZQU26,96.8250,yahoo
2025-12-17,ZQU27,96.9450,yahoo
2025-12-17,ZQV26,96.8800,yahoo
2025-12-17,ZQV27,96.9400,yahoo
2025-12-17,ZQX26,96.9150,yahoo
2025-12-17,ZQX27,96.9200,yahoo
2025-12-17,ZQZ26,96.9450,yahoo
2025-12-17,ZQZ27,96.9000,yahoo
2025-12-18,ZQF27,96.9750,yahoo
2025-12-18,ZQF28,96.9050,yahoo
2025-12-18,ZQG27,96.9700,yahoo
2025-12-18,ZQG28,96.8900,yahoo
2025-12-18,ZQH27,96.9750,yahoo
2025-12-18,ZQJ27,96.9800,yahoo
2025-12-18,ZQK27,96.9700,yahoo
2025-12-18,ZQM27,96.9800,yahoo
2025-12-18,ZQN27,96.9700,yahoo
2025-12-18,ZQQ27,96.9650,yahoo
2025-12-18,ZQU26,96.8450,yahoo
2025-12-18,ZQU27,96.9650,yahoo
2025-12-18,ZQV26,96.9000,yahoo
2025-12-18,ZQV27,96.9600,yahoo
2025-12-18,ZQX26,96.9350,yahoo
2025-12-18,ZQX27,96.9400,yahoo
2025-12-18,ZQZ26,96.9650,yahoo
2025-12-18,ZQZ27,96.9200,yahoo
2025-12-19,ZQF27,96.9550,yahoo
2025-12-19,ZQF28,96.9050,yahoo
2025-12-19,ZQG27,96.9550,yahoo
2025-12-19,ZQG28,96.8900,yahoo
2025-12-19,ZQH27,96.9600,yahoo
2025-12-19,ZQJ27,96.9600,yahoo
2025-12-19,ZQK27,96.9500,yahoo
